input_file,row_index,profile_name,chip,expected_profile,expected_power_semantics,actual_power_semantics,energy_source,energy_integration_method,raw_measurement_scope,measurement_scope,nvml_total_energy_supported,nvml_field_power_instant_supported,nvml_field_power_average_supported,power_before_mw,power_after_mw,power_sample_count,power_sample_period_ms,status,reasons,notes
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,12,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22510,223085,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,13,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21125,216291,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,14,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20417,218215,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,15,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19832,211083,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,16,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20847,217911,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,17,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22081,213861,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,18,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21451,220636,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_tensor_rf8_rf16_20260708.csv,19,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22204,210767,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,2,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19454,262272,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,3,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19879,266379,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,4,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20378,269796,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,5,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21810,266932,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,6,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22537,267018,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,7,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19368,269582,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,8,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20921,269220,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,9,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21852,270558,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,10,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20466,271138,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,11,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22921,267133,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,12,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21022,268407,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,13,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,19951,272508,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,14,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21433,266911,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,15,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22777,269830,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,16,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21631,264654,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,17,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21506,272787,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,18,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20530,269386,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_shared_lr8_focus_20260708.csv,19,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22317,271604,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,2,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21571,252964,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,3,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20860,277881,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,4,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21845,251651,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,5,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22036,252495,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,6,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22183,278963,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,7,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20704,251305,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,8,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21503,251871,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,9,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21691,278069,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,10,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20676,249602,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,11,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21724,252271,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,12,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20658,277181,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,13,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21951,252758,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,14,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20635,253220,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,15,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20838,280594,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,16,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22303,255020,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,17,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21858,252360,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,18,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21861,280995,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l1_lr4_focus_20260708.csv,19,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20889,252302,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,2,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22596,252809,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,3,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22407,201911,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,4,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,20926,251046,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,5,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,21575,270896,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,6,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,23389,190038,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,7,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22549,266370,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,8,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22141,268352,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,9,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22896,250481,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,10,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,23087,272174,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,11,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22227,254636,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,12,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22052,236902,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,13,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22159,253919,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,14,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,23722,252609,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,15,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22238,231135,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,16,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22006,254000,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,17,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22918,266463,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,18,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,22856,227220,0,0,final_candidate,,
results/raw/rtx3090_strict_scope_l2_lr4_lr8_focus_20260708.csv,19,rtx3090,ga102,rtx3090,one_sec_average,one_sec_average,nvml_total_energy,total_energy_mj_delta,gpu_device_total_energy_counter,gpu_device_total_energy_counter,true,false,false,23062,264576,0,0,final_candidate,,
